subject_id,fold,class_id,class_name,video_filename,window_start_ms,window_end_ms,avg_ear,blink_rate,avg_blink_duration,prolonged_blink_count,perclos,yawn_count
2,1,2,drowsy,10.MOV,350000,410000,0.266665,9.0,256.1,0,0.038932,0
2,1,2,drowsy,10.MOV,360000,420000,0.270685,8.0,271.2,0,0.036707,0
2,1,2,drowsy,10.MOV,370000,430000,0.270288,8.0,233.8,0,0.031702,0
2,1,2,drowsy,10.MOV,380000,440000,0.267492,9.0,241.2,0,0.036151,0
2,1,2,drowsy,10.MOV,390000,450000,0.266946,12.0,228.1,0,0.044469,0
2,1,2,drowsy,10.MOV,400000,460000,0.267157,11.0,230.6,0,0.042269,0
2,1,2,drowsy,10.MOV,410000,470000,0.263295,13.0,246.4,0,0.053393,0
2,1,2,drowsy,10.MOV,420000,480000,0.256394,15.0,273.6,1,0.068371,0
2,1,2,drowsy,10.MOV,430000,490000,0.255844,16.0,279.4,1,0.074527,0
2,1,2,drowsy,10.MOV,440000,500000,0.258436,16.0,269.0,1,0.071746,0
2,1,2,drowsy,10.MOV,450000,510000,0.259103,14.0,283.6,1,0.067297,0
2,1,2,drowsy,10.MOV,460000,520000,0.263737,13.0,274.6,1,0.059511,0
2,1,2,drowsy,10.MOV,470000,530000,0.267318,12.0,269.8,1,0.053949,0
2,1,2,drowsy,10.MOV,480000,540000,0.272446,9.0,229.9,0,0.034483,0
2,1,2,drowsy,10.MOV,490000,550000,0.276327,7.0,200.1,0,0.023359,0
2,1,2,drowsy,10.MOV,500000,560000,0.277875,6.0,205.5,0,0.020578,0
2,1,2,drowsy,10.MOV,510000,570000,0.275965,8.0,229.2,0,0.03059,0
2,1,2,drowsy,10.MOV,520000,580000,0.273274,8.0,233.4,0,0.031146,0
2,1,2,drowsy,10.MOV,530000,590000,0.273004,7.0,214.1,0,0.025028,0
2,1,2,drowsy,10.MOV,540000,600000,0.274695,9.0,196.2,0,0.029477,0
3,1,0,normal,0.MOV,0,60000,0.300173,12.0,166.7,0,0.033352,0
3,1,0,normal,0.MOV,10000,70000,0.303048,11.0,172.7,0,0.031702,0
3,1,0,normal,0.MOV,20000,80000,0.29953,12.0,163.9,0,0.032814,0
3,1,0,normal,0.MOV,30000,90000,0.299302,8.0,141.6,0,0.01891,0
3,1,0,normal,0.MOV,40000,100000,0.30194,8.0,145.9,0,0.019466,0
3,1,0,normal,0.MOV,50000,110000,0.306202,6.0,116.8,0,0.01168,0
3,1,0,normal,0.MOV,60000,120000,0.305514,8.0,108.5,0,0.014461,0
3,1,0,normal,0.MOV,70000,130000,0.305756,7.0,114.4,0,0.013348,0
3,1,0,normal,0.MOV,80000,140000,0.309121,5.0,106.8,0,0.008899,0
3,1,0,normal,0.MOV,90000,150000,0.312743,7.0,100.1,0,0.010567,0
3,1,0,normal,0.MOV,100000,160000,0.31416,5.0,80.2,0,0.00667,0
3,1,0,normal,0.MOV,110000,170000,0.311799,6.0,100.2,0,0.010011,0
3,1,0,normal,0.MOV,120000,180000,0.307999,5.0,120.2,0,0.01168,0
3,1,0,normal,0.MOV,130000,190000,0.303561,6.0,139.2,0,0.015564,0
3,1,0,normal,0.MOV,140000,200000,0.30106,6.0,139.2,0,0.015573,0
3,1,0,normal,0.MOV,150000,210000,0.298055,5.0,153.6,0,0.015573,0
3,1,0,normal,0.MOV,160000,220000,0.296996,7.0,157.4,0,0.020022,0
3,1,0,normal,0.MOV,170000,230000,0.297039,6.0,161.5,0,0.017798,0
3,1,0,normal,0.MOV,180000,240000,0.29659,7.0,157.6,0,0.018354,0
3,1,0,normal,0.MOV,190000,250000,0.297727,7.0,143.3,0,0.016685,0
3,1,0,normal,0.MOV,200000,260000,0.296329,8.0,133.8,0,0.017798,0
3,1,0,normal,0.MOV,210000,270000,0.291337,8.0,129.6,0,0.018354,0
3,1,0,normal,0.MOV,220000,280000,0.284471,7.0,124.1,0,0.016129,0
3,1,0,normal,0.MOV,230000,290000,0.284789,6.0,122.5,0,0.013904,0
3,1,0,normal,0.MOV,240000,300000,0.284531,4.0,108.5,0,0.008899,0
3,1,0,normal,0.MOV,250000,310000,0.285476,3.0,100.0,0,0.006674,0
3,1,0,normal,0.MOV,260000,320000,0.285143,2.0,116.5,0,0.006115,0
3,1,0,normal,0.MOV,270000,330000,0.288357,2.0,149.5,0,0.006118,0
3,1,0,normal,0.MOV,280000,340000,0.288887,1.0,133.0,0,0.002781,0
3,1,0,normal,0.MOV,290000,350000,0.295476,1.0,133.0,0,0.002779,0
3,1,0,normal,0.MOV,300000,360000,0.300918,1.0,133.0,0,0.002781,0
3,1,0,normal,0.MOV,310000,370000,0.300262,2.0,367.0,1,0.012792,0
3,1,0,normal,0.MOV,320000,380000,0.30199,2.0,367.0,1,0.012236,0
3,1,0,normal,0.MOV,330000,390000,0.297679,3.0,334.0,1,0.016685,0
3,1,0,normal,0.MOV,340000,400000,0.302951,4.0,275.5,1,0.018354,0
3,1,0,normal,0.MOV,350000,410000,0.293987,4.0,275.5,1,0.018354,0
3,1,0,normal,0.MOV,360000,420000,0.287153,6.0,239.3,1,0.023915,0
3,1,0,normal,0.MOV,370000,430000,0.284434,7.0,162.1,0,0.01891,0
3,1,0,normal,0.MOV,380000,440000,0.28275,9.0,192.8,1,0.028921,0
3,1,0,normal,0.MOV,390000,450000,0.285555,7.0,190.6,1,0.022235,0
3,1,0,normal,0.MOV,400000,460000,0.28234,7.0,195.3,1,0.023359,0
3,1,0,normal,0.MOV,410000,470000,0.283766,7.0,195.3,1,0.023359,0
3,1,0,normal,0.MOV,420000,480000,0.284906,5.0,206.6,1,0.017788,0
3,1,0,normal,0.MOV,430000,490000,0.284689,3.0,244.3,1,0.012792,0
3,1,0,normal,0.MOV,440000,500000,0.276426,6.0,233.2,0,0.023915,0
3,1,0,normal,0.MOV,450000,510000,0.275562,6.0,233.2,0,0.023915,0
3,1,0,normal,0.MOV,460000,520000,0.275149,7.0,247.6,0,0.028921,0
3,1,0,normal,0.MOV,470000,530000,0.272573,9.0,233.3,0,0.035039,0
3,1,0,normal,0.MOV,480000,540000,0.272298,9.0,233.3,0,0.035039,0
3,1,0,normal,0.MOV,490000,550000,0.277455,10.0,220.1,0,0.036707,0
3,1,0,normal,0.MOV,500000,560000,0.284532,7.0,186.0,0,0.021691,0
3,1,0,normal,0.MOV,510000,570000,0.283575,10.0,173.5,0,0.028921,0
3,1,0,normal,0.MOV,520000,580000,0.284995,12.0,150.1,0,0.030033,0
3,1,0,normal,0.MOV,530000,590000,0.28456,11.0,136.4,0,0.025028,0
3,1,0,normal,0.MOV,540000,600000,0.283544,12.0,138.9,0,0.027809,0
3,1,0,normal,0.MOV,550000,610000,0.275915,14.0,188.1,1,0.043913,0
3,1,0,normal,0.MOV,560000,620000,0.274919,14.0,171.4,1,0.040044,0
3,1,0,normal,0.MOV,570000,630000,0.274487,14.0,176.2,1,0.041157,0
3,1,0,normal,0.MOV,580000,640000,0.276644,11.0,200.1,1,0.037243,0
3,1,0,normal,0.MOV,590000,650000,0.279678,11.0,209.2,1,0.038932,0
3,1,0,normal,0.MOV,600000,660000,0.278146,15.0,200.1,1,0.051168,0
3,1,0,normal,0.MOV,610000,670000,0.279467,14.0,178.6,0,0.042825,0
3,1,0,normal,0.MOV,620000,680000,0.282548,12.0,197.2,0,0.040601,0
3,1,0,normal,0.MOV,630000,690000,0.285407,11.0,200.2,0,0.03782,0
3,1,1,pre_fatigue,5.mov,0,60000,0.244996,14.0,318.9,0,0.074444,0
3,1,1,pre_fatigue,5.mov,10000,70000,0.24753,12.0,319.3,0,0.063889,0
3,1,1,pre_fatigue,5.mov,20000,80000,0.250608,12.0,322.2,0,0.064444,0
3,1,1,pre_fatigue,5.mov,30000,90000,0.258874,11.0,327.4,0,0.060033,0
3,1,1,pre_fatigue,5.mov,40000,100000,0.261085,8.0,308.6,0,0.045581,0
3,1,1,pre_fatigue,5.mov,50000,110000,0.261099,8.0,296.1,0,0.042246,0
3,1,1,pre_fatigue,5.mov,60000,120000,0.2592,9.0,296.7,0,0.044469,0
3,1,1,pre_fatigue,5.mov,70000,130000,0.25718,11.0,315.5,0,0.05781,0
3,1,1,pre_fatigue,5.mov,80000,140000,0.256461,11.0,318.5,0,0.058366,0
3,1,1,pre_fatigue,5.mov,90000,150000,0.251887,11.0,318.5,0,0.058333,0
3,1,1,pre_fatigue,5.mov,100000,160000,0.247993,11.0,336.7,0,0.061667,0
3,1,1,pre_fatigue,5.mov,110000,170000,0.247095,11.0,336.7,0,0.061667,0
3,1,1,pre_fatigue,5.mov,120000,180000,0.242167,11.0,457.9,1,0.084491,0
3,1,1,pre_fatigue,5.mov,130000,190000,0.237825,12.0,506.0,3,0.101723,0
3,1,1,pre_fatigue,5.mov,140000,200000,0.232779,13.0,508.1,4,0.110617,0
3,1,1,pre_fatigue,5.mov,150000,210000,0.224472,16.0,844.2,9,0.211784,0
3,1,1,pre_fatigue,5.mov,160000,220000,0.215991,20.0,1052.2,13,0.351306,0
3,1,1,pre_fatigue,5.mov,170000,230000,0.211736,21.0,1044.9,14,0.367426,0
3,1,1,pre_fatigue,5.mov,180000,240000,0.208799,23.0,1036.7,17,0.398333,0
3,1,1,pre_fatigue,5.mov,190000,250000,0.212201,24.0,969.8,15,0.389444,0
3,1,1,pre_fatigue,5.mov,200000,260000,0.211053,27.0,931.2,17,0.420556,0
3,1,1,pre_fatigue,5.mov,210000,270000,0.21704,23.0,794.5,13,0.320178,0
3,1,1,pre_fatigue,5.mov,220000,280000,0.22101,22.0,601.8,11,0.214008,0
3,1,1,pre_fatigue,5.mov,230000,290000,0.219515,21.0,597.1,10,0.209561,0
3,1,1,pre_fatigue,5.mov,240000,300000,0.221215,19.0,577.5,9,0.183435,0
3,1,1,pre_fatigue,5.mov,250000,310000,0.213727,19.0,746.1,13,0.225681,0
3,1,1,pre_fatigue,5.mov,260000,320000,0.210663,14.0,1200.8,11,0.280712,0
3,1,1,pre_fatigue,5.mov,270000,330000,0.206406,19.0,1200.6,13,0.381667,0
3,1,1,pre_fatigue,5.mov,280000,340000,0.203575,19.0,1583.2,15,0.465,0
3,1,1,pre_fatigue,5.mov,290000,350000,0.200549,20.0,1614.0,17,0.539444,0
3,1,1,pre_fatigue,5.mov,300000,360000,0.200545,21.0,1567.3,18,0.548082,0
3,1,1,pre_fatigue,5.mov,310000,370000,0.205943,19.0,1521.6,14,0.494163,0
3,1,1,pre_fatigue,5.mov,320000,380000,0.213466,19.0,1235.6,13,0.39244,0
3,1,1,pre_fatigue,5.mov,330000,390000,0.217715,16.0,1115.1,10,0.297943,0
3,1,1,pre_fatigue,5.mov,340000,400000,0.222737,16.0,646.2,7,0.203446,0
3,1,1,pre_fatigue,5.mov,350000,410000,0.230304,16.0,519.1,5,0.138966,0
3,1,1,pre_fatigue,5.mov,360000,420000,0.238908,14.0,416.9,2,0.1,0
3,1,1,pre_fatigue,5.mov,370000,430000,0.241609,12.0,447.5,2,0.09,0
3,1,1,pre_fatigue,5.mov,380000,440000,0.240228,12.0,494.7,3,0.1,0
3,1,1,pre_fatigue,5.mov,390000,450000,0.237727,12.0,647.6,5,0.130072,0
3,1,1,pre_fatigue,5.mov,400000,460000,0.239653,8.0,629.5,4,0.100056,0
3,1,1,pre_fatigue,5.mov,410000,470000,0.23882,6.0,728.2,4,0.073374,0
3,1,1,pre_fatigue,5.mov,420000,480000,0.230435,8.0,963.0,7,0.129516,0
3,1,1,pre_fatigue,5.mov,430000,490000,0.228777,9.0,915.2,8,0.13841,0
3,1,1,pre_fatigue,5.mov,440000,500000,0.230168,9.0,844.8,7,0.127293,0
3,1,1,pre_fatigue,5.mov,450000,510000,0.232152,8.0,725.1,6,0.097222,0
3,1,1,pre_fatigue,5.mov,460000,520000,0.228452,11.0,682.0,8,0.125556,0
3,1,1,pre_fatigue,5.mov,470000,530000,0.225988,12.0,653.0,8,0.131184,0
3,1,1,pre_fatigue,5.mov,480000,540000,0.229428,9.0,466.8,4,0.070039,0
3,1,1,pre_fatigue,5.mov,490000,550000,0.226589,13.0,602.8,5,0.120623,0
3,1,1,pre_fatigue,5.mov,500000,560000,0.224256,13.0,597.7,5,0.129516,0
3,1,1,pre_fatigue,5.mov,510000,570000,0.221429,14.0,664.6,6,0.155086,0
3,1,1,pre_fatigue,5.mov,520000,580000,0.221449,13.0,705.4,6,0.152863,0
3,1,1,pre_fatigue,5.mov,530000,590000,0.22198,13.0,756.7,7,0.163889,0
3,1,1,pre_fatigue,5.mov,540000,600000,0.220882,15.0,724.7,8,0.181667,0
3,1,1,pre_fatigue,5.mov,550000,610000,0.221018,14.0,633.6,8,0.158333,0
3,1,2,drowsy,10.mov,0,60000,0.216498,32.0,676.2,13,0.330556,0
3,1,2,drowsy,10.mov,10000,70000,0.20419,37.0,993.0,15,0.48,0
3,1,2,drowsy,10.mov,20000,80000,0.198545,35.0,983.9,13,0.586111,0
3,1,2,drowsy,10.mov,30000,90000,0.200229,28.0,1191.8,11,0.559444,0
3,1,2,drowsy,10.mov,40000,100000,0.202916,20.0,1193.3,9,0.457222,0
3,1,2,drowsy,10.mov,50000,110000,0.208747,17.0,1282.4,6,0.365556,0
3,1,2,drowsy,10.mov,60000,120000,0.210309,15.0,1255.6,4,0.349444,0
3,1,2,drowsy,10.mov,70000,130000,0.219259,10.0,373.3,2,0.200556,0
3,1,2,drowsy,10.mov,80000,140000,0.22704,7.0,462.0,2,0.053889,0
3,1,2,drowsy,10.mov,90000,150000,0.225431,8.0,596.1,3,0.080556,0
3,1,2,drowsy,10.mov,100000,160000,0.226914,8.0,596.1,3,0.08,0
3,1,2,drowsy,10.mov,110000,170000,0.224581,12.0,441.8,3,0.081111,0
3,1,2,drowsy,10.mov,120000,180000,0.21924,14.0,638.3,4,0.15,0
3,1,2,drowsy,10.mov,130000,190000,0.216046,20.0,710.2,8,0.239444,0
3,1,2,drowsy,10.mov,140000,200000,0.217455,20.0,730.2,9,0.247778,0
3,1,2,drowsy,10.mov,150000,210000,0.219423,18.0,716.9,8,0.217899,0
3,1,2,drowsy,10.mov,160000,220000,0.220003,20.0,676.9,8,0.22846,0
3,1,2,drowsy,10.mov,170000,230000,0.220138,16.0,816.9,9,0.229016,0
3,1,2,drowsy,10.mov,180000,240000,0.215027,19.0,965.2,10,0.291273,0
3,1,2,drowsy,10.mov,190000,250000,0.213504,14.0,1357.4,8,0.317954,0
3,1,2,drowsy,10.mov,200000,260000,0.212927,14.0,1321.7,7,0.309616,0
3,1,2,drowsy,10.mov,210000,270000,0.21202,22.0,880.5,7,0.326667,0
3,1,2,drowsy,10.mov,220000,280000,0.209337,28.0,822.8,10,0.374444,0
3,1,2,drowsy,10.mov,230000,290000,0.205069,40.0,761.0,13,0.507778,0
3,1,2,drowsy,10.mov,240000,300000,0.205348,43.0,769.9,14,0.533889,0
3,1,2,drowsy,10.mov,250000,310000,0.207443,42.0,655.7,12,0.463889,0
3,1,2,drowsy,10.mov,260000,320000,0.206022,47.0,610.0,12,0.482778,0
3,1,2,drowsy,10.mov,270000,330000,0.208438,37.0,702.8,11,0.436111,0
3,1,2,drowsy,10.mov,280000,340000,0.20882,33.0,704.2,9,0.399444,0
3,1,2,drowsy,10.mov,290000,350000,0.210434,24.0,852.9,7,0.347778,0
3,1,2,drowsy,10.mov,300000,360000,0.217899,21.0,525.3,6,0.222222,0
3,1,2,drowsy,10.mov,310000,370000,0.220055,25.0,540.0,8,0.220556,0
3,1,2,drowsy,10.mov,320000,380000,0.213173,22.0,1334.9,9,0.36,0
3,1,2,drowsy,10.mov,330000,390000,0.2053,23.0,2027.7,10,0.525556,0
3,1,2,drowsy,10.mov,340000,400000,0.198371,19.0,2373.9,9,0.670556,0
3,1,2,drowsy,10.mov,350000,410000,0.195257,17.0,2692.5,9,0.733333,0
3,1,2,drowsy,10.mov,360000,420000,0.192271,19.0,2500.3,9,0.793218,0
3,1,2,drowsy,10.mov,370000,430000,0.189036,22.0,2194.1,10,0.816009,0
3,1,2,drowsy,10.mov,380000,440000,0.192569,36.0,1084.4,13,0.777098,0
3,1,2,drowsy,10.mov,390000,450000,0.194674,52.0,545.5,15,0.735409,0
3,1,2,drowsy,10.mov,400000,460000,0.199168,61.0,585.2,19,0.652585,0
3,1,2,drowsy,10.mov,410000,470000,0.200292,74.0,506.7,18,0.616454,0
3,1,2,drowsy,10.mov,420000,480000,0.199043,77.0,489.2,19,0.642222,0
3,1,2,drowsy,10.mov,430000,490000,0.196963,79.0,528.3,19,0.685556,0
3,1,2,drowsy,10.mov,440000,500000,0.19957,64.0,566.7,16,0.621667,0
3,1,2,drowsy,10.mov,450000,510000,0.202468,52.0,632.8,15,0.551111,0
3,1,2,drowsy,10.mov,460000,520000,0.200966,54.0,679.8,15,0.603333,0
3,1,2,drowsy,10.mov,470000,530000,0.200194,44.0,783.6,16,0.627222,0
3,1,2,drowsy,10.mov,480000,540000,0.204091,36.0,904.8,15,0.542222,0
3,1,2,drowsy,10.mov,490000,550000,0.208405,31.0,838.9,13,0.452778,0
3,1,2,drowsy,10.mov,500000,560000,0.211136,35.0,766.8,13,0.449444,0
3,1,2,drowsy,10.mov,510000,570000,0.214191,31.0,772.2,11,0.401111,0
3,1,2,drowsy,10.mov,520000,580000,0.219115,21.0,641.3,8,0.276111,0
3,1,2,drowsy,10.mov,530000,590000,0.225952,16.0,479.1,5,0.127778,0
3,1,2,drowsy,10.mov,540000,600000,0.225758,16.0,402.0,4,0.110556,0
3,1,2,drowsy,10.mov,550000,610000,0.226657,11.0,478.7,3,0.087778,0
4,1,0,normal,0.mp4,0,60000,0.274384,7.0,342.9,2,0.04,0
4,1,0,normal,0.mp4,10000,70000,0.27617,7.0,348.6,2,0.040667,0
4,1,0,normal,0.mp4,20000,80000,0.276886,7.0,348.6,2,0.040667,0
4,1,0,normal,0.mp4,30000,90000,0.277552,6.0,400.0,2,0.04,0
4,1,0,normal,0.mp4,40000,100000,0.276987,6.0,386.7,2,0.038667,0
4,1,0,normal,0.mp4,50000,110000,0.283596,4.0,160.0,0,0.012667,0
4,1,0,normal,0.mp4,60000,120000,0.29575,6.0,133.3,0,0.015333,0
4,1,0,normal,0.mp4,70000,130000,0.295224,7.0,114.3,0,0.016,0
4,1,0,normal,0.mp4,80000,140000,0.301033,6.0,100.0,0,0.012667,0
4,1,0,normal,0.mp4,90000,150000,0.30502,5.0,80.0,0,0.009333,0
4,1,0,normal,0.mp4,100000,160000,0.306855,6.0,80.0,0,0.010667,0
4,1,0,normal,0.mp4,110000,170000,0.303129,7.0,80.0,0,0.010667,0
4,1,0,normal,0.mp4,120000,180000,0.29497,7.0,91.4,0,0.011333,0
4,1,0,normal,0.mp4,130000,190000,0.297142,6.0,100.0,0,0.01,0
4,1,0,normal,0.mp4,140000,200000,0.290154,7.0,97.1,0,0.011333,0
4,1,0,normal,0.mp4,150000,210000,0.283961,10.0,120.0,0,0.02,0
4,1,0,normal,0.mp4,160000,220000,0.27832,10.0,128.0,0,0.021333,0
4,1,0,normal,0.mp4,170000,230000,0.275092,10.0,128.0,0,0.021333,0
4,1,0,normal,0.mp4,180000,240000,0.269022,11.0,138.2,0,0.026,0
4,1,0,normal,0.mp4,190000,250000,0.263026,10.0,140.0,0,0.024667,0
4,1,0,normal,0.mp4,200000,260000,0.261288,13.0,147.7,0,0.033333,0
4,1,0,normal,0.mp4,210000,270000,0.260446,11.0,134.5,0,0.026,0
4,1,0,normal,0.mp4,220000,280000,0.263233,10.0,132.0,0,0.023333,0
4,1,0,normal,0.mp4,230000,290000,0.266292,10.0,140.0,0,0.024667,0
4,1,0,normal,0.mp4,240000,300000,0.272406,7.0,131.4,0,0.016,0
4,1,0,normal,0.mp4,250000,310000,0.274367,8.0,130.0,0,0.017333,0
4,1,0,normal,0.mp4,260000,320000,0.277269,4.0,110.0,0,0.007333,0
4,1,0,normal,0.mp4,270000,330000,0.280089,4.0,110.0,0,0.006667,0
4,1,0,normal,0.mp4,280000,340000,0.280366,3.0,120.0,0,0.006,0
4,1,0,normal,0.mp4,290000,350000,0.281348,4.0,90.0,0,0.006,0
4,1,0,normal,0.mp4,300000,360000,0.279356,7.0,85.7,0,0.01,0
4,1,0,normal,0.mp4,310000,370000,0.279643,7.0,80.0,0,0.009333,0
4,1,0,normal,0.mp4,320000,380000,0.281532,8.0,85.0,0,0.011333,0
4,1,0,normal,0.mp4,330000,390000,0.285515,7.0,85.7,0,0.010667,0
4,1,0,normal,0.mp4,340000,400000,0.288051,8.0,90.0,0,0.012,0
4,1,0,normal,0.mp4,350000,410000,0.284647,10.0,184.0,0,0.030667,0
4,1,0,normal,0.mp4,360000,420000,0.286123,7.0,228.6,0,0.026667,0
4,1,0,normal,0.mp4,370000,430000,0.285457,7.0,228.6,0,0.027333,0
4,1,0,normal,0.mp4,380000,440000,0.280946,7.0,240.0,0,0.028667,0
4,1,0,normal,0.mp4,390000,450000,0.276017,9.0,226.7,0,0.034667,0
4,1,0,normal,0.mp4,400000,460000,0.271524,10.0,224.0,0,0.038,0
4,1,0,normal,0.mp4,410000,470000,0.271667,8.0,170.0,0,0.023333,0
4,1,0,normal,0.mp4,420000,480000,0.268864,9.0,160.0,0,0.024667,0
4,1,0,normal,0.mp4,430000,490000,0.270184,10.0,156.0,0,0.026,0
4,1,0,normal,0.mp4,440000,500000,0.274807,9.0,151.1,0,0.022667,0
4,1,0,normal,0.mp4,450000,510000,0.275711,9.0,133.3,0,0.02,0
4,1,0,normal,0.mp4,460000,520000,0.277102,9.0,142.2,0,0.02,0
4,1,0,normal,0.mp4,470000,530000,0.276168,9.0,137.8,0,0.020667,0
4,1,0,normal,0.mp4,480000,540000,0.276496,9.0,146.7,0,0.022,0
4,1,0,normal,0.mp4,490000,550000,0.274966,7.0,160.0,0,0.018667,0
4,1,0,normal,0.mp4,500000,560000,0.273964,8.0,165.0,0,0.022,0
4,1,0,normal,0.mp4,510000,570000,0.272864,8.0,165.0,0,0.022,0
4,1,0,normal,0.mp4,520000,580000,0.273836,6.0,153.3,0,0.016667,0
4,1,0,normal,0.mp4,530000,590000,0.27597,7.0,131.4,0,0.016,0
4,1,0,normal,0.mp4,540000,600000,0.27658,7.0,120.0,0,0.014667,0
4,1,0,normal,0.mp4,550000,610000,0.273482,11.0,116.4,0,0.022,0
4,1,1,pre_fatigue,5.mp4,0,60000,0.314896,15.0,166.7,1,0.042778,0
4,1,1,pre_fatigue,5.mp4,10000,70000,0.309706,14.0,128.6,0,0.031111,0
4,1,1,pre_fatigue,5.mp4,20000,80000,0.291343,14.0,126.1,0,0.03,0
4,1,1,pre_fatigue,5.mp4,30000,90000,0.296886,16.0,122.8,0,0.033333,0
4,1,1,pre_fatigue,5.mp4,40000,100000,0.295854,16.0,120.8,0,0.032222,0
4,1,1,pre_fatigue,5.mp4,50000,110000,0.293292,13.0,120.5,0,0.026111,0
4,1,1,pre_fatigue,5.mp4,60000,120000,0.292552,12.0,113.8,0,0.022778,0
4,1,1,pre_fatigue,5.mp4,70000,130000,0.286999,13.0,184.5,1,0.04,0
4,1,1,pre_fatigue,5.mp4,80000,140000,0.282512,15.0,193.3,1,0.048889,0
4,1,1,pre_fatigue,5.mp4,90000,150000,0.267787,16.0,220.8,1,0.059444,0
4,1,1,pre_fatigue,5.mp4,100000,160000,0.26341,18.0,220.4,1,0.066667,0
4,1,1,pre_fatigue,5.mp4,110000,170000,0.263431,18.0,220.4,1,0.066667,0
4,1,1,pre_fatigue,5.mp4,120000,180000,0.257425,22.0,227.3,2,0.085,0
4,1,1,pre_fatigue,5.mp4,130000,190000,0.258395,22.0,186.4,1,0.070556,0
4,1,1,pre_fatigue,5.mp4,140000,200000,0.252921,26.0,180.8,1,0.080556,0
4,1,1,pre_fatigue,5.mp4,150000,210000,0.253752,25.0,166.7,1,0.072778,0
4,1,1,pre_fatigue,5.mp4,160000,220000,0.259698,25.0,160.0,1,0.07,0
4,1,1,pre_fatigue,5.mp4,170000,230000,0.253398,27.0,158.0,1,0.074444,0
4,1,1,pre_fatigue,5.mp4,180000,240000,0.250537,27.0,138.3,0,0.065556,0
4,1,1,pre_fatigue,5.mp4,190000,250000,0.245452,27.0,146.9,0,0.067778,0
4,1,1,pre_fatigue,5.mp4,200000,260000,0.245813,20.0,136.7,0,0.048889,0
4,1,1,pre_fatigue,5.mp4,210000,270000,0.244213,20.0,138.3,0,0.048333,0
4,1,1,pre_fatigue,5.mp4,220000,280000,0.243101,17.0,137.2,0,0.041318,0
4,1,1,pre_fatigue,5.mp4,230000,290000,0.241531,16.0,135.4,0,0.038526,0
4,1,1,pre_fatigue,5.mp4,240000,300000,0.243666,13.0,135.8,0,0.030709,0
4,1,1,pre_fatigue,5.mp4,250000,310000,0.243953,11.0,160.5,0,0.031826,0
4,1,1,pre_fatigue,5.mp4,260000,320000,0.242364,11.0,175.5,0,0.032384,0
4,1,1,pre_fatigue,5.mp4,270000,330000,0.242477,9.0,207.1,0,0.031267,0
4,1,1,pre_fatigue,5.mp4,280000,340000,0.237699,10.0,229.8,0,0.038333,0
4,1,1,pre_fatigue,5.mp4,290000,350000,0.236893,11.0,230.1,0,0.042222,0
4,1,1,pre_fatigue,5.mp4,300000,360000,0.235683,12.0,235.9,0,0.047222,0
4,1,1,pre_fatigue,5.mp4,310000,370000,0.237766,11.0,236.3,0,0.043333,0
4,1,1,pre_fatigue,5.mp4,320000,380000,0.2415,12.0,230.5,0,0.046111,0
4,1,1,pre_fatigue,5.mp4,330000,390000,0.243519,12.0,208.4,0,0.041667,0
4,1,1,pre_fatigue,5.mp4,340000,400000,0.241465,13.0,200.1,0,0.043333,0
4,1,1,pre_fatigue,5.mp4,350000,410000,0.240173,19.0,235.2,1,0.074444,0
4,1,1,pre_fatigue,5.mp4,360000,420000,0.276613,19.0,228.2,1,0.075957,0
4,1,1,pre_fatigue,5.mp4,370000,430000,0.313478,17.0,217.8,1,0.067708,0
4,1,1,pre_fatigue,5.mp4,380000,440000,0.339704,18.0,207.6,1,0.070464,0
4,1,1,pre_fatigue,5.mp4,390000,450000,0.334539,21.0,231.9,1,0.091016,0
4,1,1,pre_fatigue,5.mp4,400000,460000,0.330693,23.0,239.2,1,0.10276,0
4,1,1,pre_fatigue,5.mp4,410000,470000,0.332748,18.0,214.8,0,0.074574,0
4,1,1,pre_fatigue,5.mp4,420000,480000,0.293026,20.0,221.8,0,0.080479,0
4,1,1,pre_fatigue,5.mp4,430000,490000,0.260758,26.0,194.9,0,0.089014,0
4,1,1,pre_fatigue,5.mp4,440000,500000,0.231776,30.0,202.2,0,0.103333,0
4,1,1,pre_fatigue,5.mp4,450000,510000,0.236217,28.0,186.9,0,0.089444,0
4,1,1,pre_fatigue,5.mp4,460000,520000,0.23885,32.0,205.3,1,0.111111,0
4,1,1,pre_fatigue,5.mp4,470000,530000,0.2359,39.0,236.8,3,0.156667,0
4,1,1,pre_fatigue,5.mp4,480000,540000,0.236397,41.0,229.3,3,0.16,0
4,1,1,pre_fatigue,5.mp4,490000,550000,0.229756,39.0,249.6,3,0.165,0
4,1,1,pre_fatigue,5.mp4,500000,560000,0.231595,32.0,259.4,3,0.141111,0
4,1,1,pre_fatigue,5.mp4,510000,570000,0.229886,32.0,262.6,3,0.142222,0
4,1,1,pre_fatigue,5.mp4,520000,580000,0.233841,29.0,223.0,2,0.110556,0
4,1,1,pre_fatigue,5.mp4,530000,590000,0.237281,20.0,173.3,0,0.056111,0
4,1,1,pre_fatigue,5.mp4,540000,600000,0.236059,17.0,186.2,0,0.053333,0
4,1,2,drowsy,10.mp4,0,60000,0.29391,9.0,253.3,0,0.038,0
4,1,2,drowsy,10.mp4,10000,70000,0.293834,8.0,265.0,0,0.035333,0
4,1,2,drowsy,10.mp4,20000,80000,0.292412,9.0,266.7,0,0.04,0
